_id,title,price,rating,rating_count
6442e598c69d033f5ddcdee0,"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)  (6 GB RAM)",15990.0,0,
6442e598c69d033f5ddcdee1,"POCO X5 Pro 5G (Astral Black, 256 GB)  (8 GB RAM)",24999.0,4.3,4420.0
6442e598c69d033f5ddcdee2,"MOTOROLA g73 5G (Midnight Blue, 128 GB)  (8 GB RAM)",18999.0,3.9,5598.0
6442e598c69d033f5ddcdee3,"MOTOROLA g72 (Polar Blue, 128 GB)  (6 GB RAM)",15999.0,4.1,13735.0
6442e598c69d033f5ddcdee4,"MOTOROLA e32 (Arctic Blue, 64 GB)  (4 GB RAM)",8999.0,4,2043.0
6442e598c69d033f5ddcdee5,itel It2171  (City Blue),999.0,4.1,4861.0
6442e598c69d033f5ddcdee6,"REDMI 10A (Slate grey, 64 GB)  (4 GB RAM)",8642.0,4.2,8215.0
6442e598c69d033f5ddcdee7,Micromax J22  (Ocean Green),1153.0,3.9,538.0
6442e598c69d033f5ddcdee8,"SAMSUNG Galaxy M33 5G (Deep Ocean Blue, 128 GB)  (8 GB RAM)",18539.0,4.2,1735.0
6442e598c69d033f5ddcdee9,GFive U707  (Blue & Red),749.0,3.6,11544.0
6442e598c69d033f5ddcdeea,"POCO X5 5G (Supernova Green, 128 GB)  (6 GB RAM)",16999.0,4.2,1425.0
6442e598c69d033f5ddcdeeb,"realme 9i 5G (Soulful Blue, 128 GB)  (6 GB RAM)",16999.0,4.3,6761.0
6442e598c69d033f5ddcdeec,"REDMI Note 12 (Sunrise Gold, 64 GB)  (6 GB RAM)",14999.0,4.2,1093.0
6442e598c69d033f5ddcdeed,Nokia 105 ss  (Black),1445.0,4.3,78908.0
6442e598c69d033f5ddcdeee,"realme 9i 5G (Rocking Black, 64 GB)  (4 GB RAM)",14999.0,4.5,44890.0
6442e598c69d033f5ddcdeef,"Infinix Note 11 (Glacier Green, 128 GB)  (6 GB RAM)",11499.0,4.2,11014.0
6442e598c69d033f5ddcdef0,"POCO M4 Pro 5G (Yellow, 64 GB)  (4 GB RAM)",13999.0,4.3,46361.0
6442e598c69d033f5ddcdef1,"MOTOROLA G62 5G (Frosted Blue, 128 GB)  (6 GB RAM)",15999.0,4.2,25085.0
6442e598c69d033f5ddcdef2,"SAMSUNG Galaxy F14 5G (B.A.E. Purple, 128 GB)  (4 GB RAM)",14490.0,0,
6442e598c69d033f5ddcdef3,"POCO X5 5G (Supernova Green, 256 GB)  (8 GB RAM)",18999.0,4.2,806.0
6442e598c69d033f5ddcdef4,LAVA Hero 600i  (Green),899.0,4.1,436.0
6442e598c69d033f5ddcdef5,"Infinix Hot 20 5G (Space Blue, 128 GB)  (6 GB RAM)",13499.0,4.1,3303.0
6442e598c69d033f5ddcdef6,"MOTOROLA g22 (Cosmic Black, 64 GB)  (4 GB RAM)",9999.0,3.8,32413.0
6442e598c69d033f5ddcdef7,"REDMI 10A (Sea Blue, 32 GB)  (3 GB RAM)",9199.0,4.1,2280.0
6442e598c69d033f5ddcdef8,Nokia 105SS PLUS  (Red),1397.0,4,1574.0
6442e598c69d033f5ddcdef9,"realme 9i 5G (Rocking Black, 128 GB)  (6 GB RAM)",16999.0,4.3,6761.0
6442e598c69d033f5ddcdefa,"realme 9i 5G (Soulful Blue, 64 GB)  (4 GB RAM)",14999.0,4.5,44890.0
6442e598c69d033f5ddcdefb,"realme 9i 5G (Metallica Gold, 64 GB)  (4 GB RAM)",14999.0,4.5,44890.0
6442e598c69d033f5ddcdefc,"realme 10 (Rush Black, 128 GB)  (8 GB RAM)",16999.0,4.3,1899.0
6442e598c69d033f5ddcdefd,"SAMSUNG Galaxy F14 5G (GOAT Green, 128 GB)  (4 GB RAM)",14490.0,4.2,1587.0
6442e598c69d033f5ddcdefe,"MOTOROLA e13 (Cosmic Black, 64 GB)  (2 GB RAM)",6999.0,4,1867.0
6442e598c69d033f5ddcdeff,Kechaoda A26  (Silver),1099.0,4.1,15376.0
6442e598c69d033f5ddcdf00,"POCO X5 5G (Jaguar Black, 256 GB)  (8 GB RAM)",18999.0,4.2,806.0
6442e598c69d033f5ddcdf01,"REDMI A1+ (Black, 32 GB)  (3 GB RAM)",7499.0,4,610.0
6442e598c69d033f5ddcdf02,"SAMSUNG Galaxy F14 5G (B.A.E. Purple, 128 GB)  (6 GB RAM)",15990.0,4.2,2748.0
6442e598c69d033f5ddcdf03,"realme C33 2023 (Aqua Blue, 128 GB)  (4 GB RAM)",10499.0,4.4,959.0
6442e598c69d033f5ddcdf04,"POCO M4 Pro (Power Black, 64 GB)  (6 GB RAM)",11999.0,4.3,165053.0
6442e598c69d033f5ddcdf05,SAMSUNG Guru Music 2  (Gold),2149.0,4.3,202346.0
6442e598c69d033f5ddcdf06,"Infinix Hot 12 (Turquoise Cyan, 64 GB)  (4 GB RAM)",8999.0,4.2,24394.0
6442e598c69d033f5ddcdf07,"Infinix Hot 12 (7° Purple, 64 GB)  (4 GB RAM)",8999.0,4.2,24394.0
6442e598c69d033f5ddcdf08,"Infinix Hot 12 (Polar Black, 64 GB)  (4 GB RAM)",8999.0,4.2,24394.0
6442e598c69d033f5ddcdf09,"Infinix Hot 12 (Exploratory Blue, 64 GB)  (4 GB RAM)",8999.0,4.2,24394.0
6442e598c69d033f5ddcdf0a,"OnePlus 11R 5G (Galactic Silver, 128 GB)  (8 GB RAM)",39745.0,4.6,550.0
6442e598c69d033f5ddcdf0b,"APPLE iPhone 11 (White, 128 GB)",44999.0,4.6,191116.0
6442e598c69d033f5ddcdf0c,"Google Pixel 6a (Charcoal, 128 GB)  (6 GB RAM)",29999.0,4.3,36878.0
6442e598c69d033f5ddcdf0d,"Google Pixel 6a (Chalk, 128 GB)  (6 GB RAM)",29999.0,4.3,36878.0
6442e598c69d033f5ddcdf0e,"POCO M4 Pro (Power Black, 128 GB)  (8 GB RAM)",14999.0,4.3,15949.0
6442e598c69d033f5ddcdf0f,"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)  (4 GB RAM)",14490.0,4.2,1587.0
6442e598c69d033f5ddcdf10,"APPLE iPhone 11 (Black, 128 GB)",44999.0,4.6,191116.0
6442e598c69d033f5ddcdf11,"REDMI 10A (Charcoal Black, 32 GB)  (3 GB RAM)",8999.0,4.1,2280.0
6442e598c69d033f5ddcdf12,"OPPO A17 (Lake Blue, 64 GB)  (4 GB RAM)",12499.0,4.4,4252.0
